MAT00011794 LiCaBi 62 12 TI mp-569501
MAT00011798 LiYbSb 62 12 Triv_Ins mp-1095371
MAT00011801 ScNiGe 62 12 HSL_SM mp-7066
MAT00011805 H2W 62 12 TCI mp-1095432
MAT00011809 HfGeMo 62 12 Triv_Ins mp-1095449
MAT00011813 PbClO 62 12 HSL_SM mp-1095473
MAT00011817 TmSiPt 62 12 HSL_SM mp-1095501
MAT00011824 TiP2 62 12 TI mp-20327
MAT00011828 TaPRh 62 12 HSL_SM mp-1095548
MAT00011832 TbGeRh 62 12 TI mp-22816
MAT00011836 DyGaPt 62 12 TI mp-1095583
MAT00011840 HoCoGe 62 12 TI mp-1095599
MAT00011844 YGePt 62 12 HSL_SM mp-1095607
MAT00011849 YSnPd 62 12 HSL_SM mp-1095628
MAT00011852 SbSI 62 12 Triv_Ins mp-973217
MAT00011857 TaFeAs 62 12 TCI mp-1095668
MAT00011862 Tm2Au 62 12 HSL_SM mp-1095690
MAT00011946 TbMnSi 62 12 Triv_Ins mp-20597
MAT00011950 LuGeRh 62 12 Triv_Ins mp-20610
MAT00011961 DyGaPd 62 12 TI mp-22129
MAT00011976 NdCl2 62 12 HSL_SM mp-28313
MAT00010908 CaCdAu 62 12 HSL_SM mp-569628
MAT00010919 BiSeBr 62 12 Triv_Ins mp-569707
MAT00010935 Cs2S 62 12 Triv_Ins mp-540703
MAT00011014 Nb2C 62 12 TI mp-569989
MAT00011036 SnO2 62 12 Triv_Ins mp-562610
MAT00011108 BaF2 62 12 Triv_Ins mp-555585
MAT00011284 HoSiRh 62 12 TI mp-20675
MAT00011293 NbSiPt 62 12 HSL_SM mp-10469
MAT00011363 HoCoSi 62 12 TI mp-510688
MAT00011405 NaCdSb 62 12 TI mp-13459
MAT00011409 ErGePt 62 12 HSL_SM mp-13579
MAT00011413 BaCaSi 62 12 Triv_Ins mp-16253
MAT00011416 Ge2Mo 62 12 TI mp-13688
MAT00011420 TiNiGe 62 12 TI mp-16356
MAT00011425 ErCoSn 62 12 TI mp-11851
MAT00011443 HfSiPd 62 12 TI mp-10457
MAT00011480 MgPd2 62 12 Triv_Ins mp-12741
MAT00011484 YbAlAu 62 12 TI mp-12784
MAT00011499 YbInRh 62 12 TI mp-11102
MAT00011503 SmSbIr 62 12 HSL_SM mp-11160
MAT00011507 YbZnPt 62 12 TI mp-13026
MAT00011511 Li2S 62 12 Triv_Ins mp-1125
MAT00011514 NaSnAu 62 12 TI mp-11253
MAT00011539 HoZnRh 62 12 TI mp-13380
MAT00011547 SbSBr 62 12 Triv_Ins mp-22971
MAT00011554 ZrFeP 62 12 HSL_SM mp-20892
MAT00011566 TaNiGe 62 12 HSL_SM mp-22636
MAT00011570 PrSnPd 62 12 HSL_SM mp-22645
MAT00011574 BaBrCl 62 12 Triv_Ins mp-28049
MAT00011582 ScFeSi 62 12 HSL_SM mp-22701
MAT00011590 NbSiPd 62 12 HSL_SM mp-22722
MAT00011595 Ca2Sn 62 12 Triv_Ins mp-22735
MAT00011598 YSiRu 62 12 HSL_SM mp-21069
MAT00011622 ZrNbP 62 12 TI mp-4500
MAT00011653 YSiRh 62 12 Triv_Ins mp-19728
MAT00011666 DyCoSi 62 12 Triv_Ins mp-19767
MAT00011678 Ba2Pb 62 12 TI mp-21246
MAT00011700 TiCoSi 62 12 HSL_SM mp-21306
MAT00011713 DySiRu 62 12 HSL_SM mp-19873
MAT00011722 CaMgSn 62 12 Triv_Ins mp-4864
MAT00011734 USeS 62 12 Triv_Ins mp-19924
MAT00011784 OF2 62 12 Triv_Ins mp-1095223
MAT00011789 HoSeF 62 12 Triv_Ins mp-1095263
MAT00011792 GeF2 62 12 Triv_Ins mp-1095292
MAT00011796 LiCaSb 62 12 Triv_Ins mp-16264
MAT00011799 ErSnPd 62 12 HSL_SM mp-1095377
MAT00011804 HfCoP 62 12 TI mp-1095427
MAT00011808 SrMgSi 62 12 Triv_Ins mp-15642
MAT00011811 YAlPd 62 12 TI mp-1095464
MAT00011815 SmGeRu 62 12 HSL_SM mp-20655
MAT00011819 CaSnPd 62 12 TI mp-30437
